obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
7f1b92bf9c1f2908,US,spending,1 / new construction,1 / new construction | apartments,permit_type=1; permit_type_definition=new construction; proposed_use=apartments; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD per permit,city,06,San Francisco,,,,18000000,USD,permit_valuation_p25_usd,published_open_terms,11,計算に使った件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。11 件の申告工事額(estimated_cost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
b6f8ec879749f537,US,spending,1 / new construction,1 / new construction | apartments,permit_type=1; permit_type_definition=new construction; proposed_use=apartments; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD per permit,city,06,San Francisco,,,,54988575,USD,permit_valuation_p75_usd,published_open_terms,11,計算に使った件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。11 件の申告工事額(estimated_cost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
9f980c238540d2f6,US,spending,1 / new construction,1 / new construction | consulate,permit_type=1; permit_type_definition=new construction; proposed_use=consulate; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,permits,city,06,San Francisco,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Department of Building Inspection) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
34f0764d53980c32,US,spending,1 / new construction,1 / new construction | consulate,permit_type=1; permit_type_definition=new construction; proposed_use=consulate; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD,city,06,San Francisco,,,,100000,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estimated_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 100000 ドル(1 件、合計の 100%)。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
f5c488a2175d0ec1,US,spending,1 / new construction,1 / new construction | food/beverage hndlng,permit_type=1; permit_type_definition=new construction; proposed_use=food/beverage hndlng; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,permits,city,06,San Francisco,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Department of Building Inspection) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
1b72bb77b302b9fa,US,spending,1 / new construction,1 / new construction | food/beverage hndlng,permit_type=1; permit_type_definition=new construction; proposed_use=food/beverage hndlng; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD,city,06,San Francisco,,,,188000,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estimated_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 188000 ドル(1 件、合計の 100%)。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
2030ca628628dbbb,US,spending,1 / new construction,1 / new construction | office,permit_type=1; permit_type_definition=new construction; proposed_use=office; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,permits,city,06,San Francisco,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Department of Building Inspection) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
1bd2a531e6b8248d,US,spending,1 / new construction,1 / new construction | office,permit_type=1; permit_type_definition=new construction; proposed_use=office; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD,city,06,San Francisco,,,,27500000,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estimated_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 27500000 ドル(1 件、合計の 100%)。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
91c2559cbbe2529c,US,spending,1 / new construction,1 / new construction | prkng garage/private,permit_type=1; permit_type_definition=new construction; proposed_use=prkng garage/private; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,permits,city,06,San Francisco,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Department of Building Inspection) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
320f2764a8da23d5,US,spending,1 / new construction,1 / new construction | prkng garage/private,permit_type=1; permit_type_definition=new construction; proposed_use=prkng garage/private; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD,city,06,San Francisco,,,,1250000,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estimated_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 1250000 ドル(1 件、合計の 100%)。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
9746398536fd98ac,US,spending,1 / new construction,1 / new construction | school,permit_type=1; permit_type_definition=new construction; proposed_use=school; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,permits,city,06,San Francisco,,,,2,,count,published_open_terms,2,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Department of Building Inspection) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
2a10cff106f14adc,US,spending,1 / new construction,1 / new construction | school,permit_type=1; permit_type_definition=new construction; proposed_use=school; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD,city,06,San Francisco,,,,37000000,USD,permit_valuation_total_usd,published_open_terms,2,合計に入れた件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。2 件の申告工事額(estimated_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 23500000 ドル(1 件、合計の 63.51%)。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
eef92a817879b654,US,spending,1 / new construction,"1 / new construction | warehouse,no frnitur","permit_type=1; permit_type_definition=new construction; proposed_use=warehouse,no frnitur; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年",permits,city,06,San Francisco,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Department of Building Inspection) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
874cb633b9ab1500,US,spending,1 / new construction,"1 / new construction | warehouse,no frnitur","permit_type=1; permit_type_definition=new construction; proposed_use=warehouse,no frnitur; primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年",USD,city,06,San Francisco,,,,1250000,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estimated_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 1250000 ドル(1 件、合計の 100%)。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
fcc1e50bf935a5a7,US,spending,2 / new construction wood frame,2 / new construction wood frame | (all proposed_use),permit_type=2; permit_type_definition=new construction wood frame; proposed_use=(all); primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,permits,city,06,San Francisco,,,,53,,count,published_open_terms,53,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Department of Building Inspection) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
9a58c466a98b0970,US,spending,2 / new construction wood frame,2 / new construction wood frame | (all proposed_use),permit_type=2; permit_type_definition=new construction wood frame; proposed_use=(all); primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD,city,06,San Francisco,,,,53162518,USD,permit_valuation_total_usd,published_open_terms,53,合計に入れた件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。53 件の申告工事額(estimated_cost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 13600000 ドル(1 件、合計の 25.58%)。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
096988e00b179c0c,US,spending,2 / new construction wood frame,2 / new construction wood frame | (all proposed_use),permit_type=2; permit_type_definition=new construction wood frame; proposed_use=(all); primary_address_flag = 'Y'(1 許可 1 行)、issued_date の年,USD per permit,city,06,San Francisco,,,,598650,USD,permit_valuation_median_usd,published_open_terms,53,計算に使った件数,2023,,city-sf-permits-i98e-djp9,raw/city-sf-permits-i98e-djp9.hist.2023-2025.json(SoQL の group 集計の応答),https://data.sf.gov/d/i98e-djp9,OPEN-TERMS,,原本に無い値。53 件の申告工事額(estimated_cost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0667000。SF は主たる住所の行(primary_address_flag = Y)だけで 1 許可 1 行にし、issued_date の年で数えた。Estimated Cost は申請時の申告額(審査後の Revised Cost は使っていない)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
